,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,0.6432500000000002,0.296477,0.9567579999999999,0.592669,0.6569379999999999,0.7590499999999999,0.633555,0.679385,0.6586409999999999,0.5152380000000002,0.483788,0.6932740000000001,0.5913700000000001,0.488471,0.7725730000000001,0.586915,0.439426,0.641903,0.5929380000000001,0.7900440000000001,0.8142860000000002,0.7256779999999999,0.694276,0.7002560000000001,0.43501900000000016,0.6010960000000002,0.2405100000000001,0.5961919999999999,0.6397900000000002,0.32921200000000017,0.615697,0.48209400000000013,0.908146,0.5292659999999999,0.7207390000000001,0.755203,0.638337,0.5041050000000001,0.5707350000000001,0.63776,0.32688000000000017,0.557964,0.6053609999999999,0.525545,0.505964,0.43759800000000004,0.608278,0.366046,0.699666,0.7975140000000002,0.5938140000000002,0.484147,0.7637679999999999,0.5043300000000001,0.5263610000000002,0.30159499999999995,0.6804640000000001,1.0,0.5750560000000001,0.6634319999999999,0.4840190000000001,0.43407300000000004,0.681571,0.6314850000000002,0.65149,0.7689550000000002,0.541532,0.3178230000000001,0.6911109999999999,0.48490600000000017,0.3478680000000002,0.595452,0.551643,0.3709030000000001,0.8042520000000001,0.773038,0.42569599999999996,0.5648779999999999,0.5909130000000001,0.6555909999999999,0.39345600000000014,0.40012800000000015,0.669903,0.42296100000000003,0.555143,0.27589700000000017,0.599578,0.382796,0.619614,0.6904200000000001,0.5979000000000002,0.429574,0.3961850000000001,0.43839700000000004,0.43484500000000004,0.5004260000000001,0.7284829999999999,0.830968,0.4886560000000001,0.38665400000000016
2,0.638596,0.8826570000000001,0.7957549999999999,0.8829940000000002,0.5708650000000001,0.41059600000000007,0.9800969999999999,0.8228570000000001,0.7822570000000001,0.43120499999999995,0.446222,0.7485749999999999,0.7385750000000001,0.46583699999999995,0.5367750000000001,0.272158,0.66867,0.70802,0.544069,0.7365580000000002,0.442894,0.8834399999999999,0.8722680000000002,0.676103,0.69779,0.54629,0.579897,0.571581,0.723721,0.17950699999999997,0.5134960000000001,0.5984789999999999,0.66992,0.462881,0.8214739999999999,0.576461,0.68718,0.817465,0.65521,0.35926,0.8846490000000001,0.3236610000000001,0.77676,1.0,0.6921640000000001,0.3229270000000001,0.744803,0.682208,0.528498,0.6793329999999999,0.5154660000000001,0.773977,0.646057,0.3174929999999999,0.9532330000000001,0.658006,0.898789,0.5003099999999999,0.3370210000000001,0.5159780000000002,0.757699,0.5819820000000001,0.9791680000000001,0.5894399999999999,0.546771,0.985577,0.514741,0.5254409999999999,0.5207959999999999,0.390208,0.7314949999999999,0.641741,0.786129,0.799081,0.6290589999999999,0.7461180000000002,0.5082809999999999,0.6416290000000001,0.711267,0.859919,0.652705,0.552545,0.586159,0.7054139999999999,0.6158910000000001,0.7525610000000001,0.6448839999999999,0.7810289999999999,0.7795090000000001,0.336164,0.47663,0.493397,0.579535,0.4922130000000001,0.762047,0.5582379999999999,0.7070930000000001,0.524722,0.7441480000000001,0.5592370000000001
3,0.756661,0.7728949999999999,0.8059990000000001,0.8427709999999999,0.617723,0.6996629999999999,0.780864,0.928814,0.7208979999999998,0.595788,0.5770229999999998,0.733484,0.5909679999999999,0.6507689999999999,0.7589789999999998,0.678234,0.601729,0.9747969999999999,0.671905,0.6480089999999998,0.577032,0.6684249999999998,0.9819340000000001,0.7689809999999999,0.8085609999999999,0.771952,0.675743,0.832236,0.864759,0.887818,0.6634960000000001,0.665932,0.5641459999999998,0.914903,0.754216,0.7833129999999999,0.5827519999999999,0.6376359999999999,0.705875,0.765072,0.6202110000000001,0.758948,0.684194,0.994284,0.6036810000000001,0.5936359999999998,0.8381559999999999,0.7502989999999998,0.7342029999999999,0.7779480000000001,0.9424539999999999,0.654639,0.5655729999999999,0.9899470000000001,0.7555069999999999,0.7592220000000001,0.582662,0.9766000000000001,0.7045489999999999,0.6163259999999999,0.6181300000000001,0.65832,0.5555860000000001,0.5563420000000001,0.7059719999999998,0.5696519999999998,0.9745489999999999,0.7686659999999998,0.546082,0.925467,0.5689499999999998,1.0,0.827445,0.8308139999999999,0.7379209999999998,0.942099,0.568918,0.576114,0.768165,0.7601690000000001,0.70079,0.8311119999999999,0.7119549999999999,0.793434,0.8020050000000001,0.546581,0.904153,0.655986,0.5871120000000001,0.633832,0.585845,0.7383499999999998,0.7762930000000001,0.5401320000000001,0.9126920000000001,0.9129159999999998,0.5866659999999999,0.9293819999999999,0.961109,0.9316419999999999
4,0.9936400000000002,0.6885260000000001,0.673866,0.836342,0.7441830000000001,0.6691870000000001,0.7340730000000001,0.7325590000000001,0.8380310000000001,0.807157,0.790757,0.871911,1.0,0.7054079999999999,0.785203,0.7255460000000001,0.766938,0.6917450000000002,0.7355760000000001,0.6746219999999999,0.791707,0.6610109999999999,0.903787,0.8619070000000001,0.7426230000000001,0.7861790000000001,0.939224,0.73626,0.7329390000000001,0.786717,0.8832640000000002,0.7419650000000001,0.7677570000000001,0.749853,0.8802180000000001,0.852359,0.6892860000000002,0.694886,0.870577,0.9147629999999999,0.682235,0.7624320000000001,0.731081,0.865679,0.8781140000000002,0.9362960000000001,0.682856,0.8268749999999999,0.9668579999999999,0.7479680000000001,0.6609080000000002,0.8332319999999999,0.762298,0.929366,0.6591459999999999,0.8070019999999999,0.71284,0.7754880000000001,0.685936,0.8190510000000001,0.7878,0.7788610000000001,0.858189,0.798582,0.9156179999999999,0.8091179999999999,0.796166,0.7480840000000001,0.7073900000000001,0.6784100000000001,0.6660369999999999,0.7440189999999999,0.8746510000000002,0.8543930000000001,0.690894,0.8489079999999999,0.8008350000000001,0.847238,0.7249140000000002,0.6564790000000001,0.6643330000000002,0.8918610000000001,0.718768,0.664259,0.7701590000000001,0.7362289999999999,0.817343,0.811967,0.8270080000000001,0.8675860000000001,0.7619430000000001,0.775186,0.67671,0.6742279999999999,0.9964559999999999,0.6614049999999999,0.801935,0.9731120000000001,0.7954710000000002,0.6804389999999999
5,0.740272,0.9542949999999999,0.7393989999999999,0.835745,0.9390099999999999,0.952242,0.8486520000000002,0.80982,0.8029200000000001,0.9589179999999999,0.7743490000000002,0.8075110000000001,0.8100660000000002,0.8901459999999999,0.8611310000000001,0.8076909999999999,0.9158679999999999,0.8813489999999999,0.92442,0.882463,0.88904,0.9359660000000001,0.7535939999999999,0.927257,0.8950470000000001,0.7679289999999999,0.8796359999999999,0.7544850000000001,0.7860929999999999,0.8660590000000001,0.8472709999999999,0.7585200000000001,0.813474,0.878428,0.8112429999999999,0.7568330000000001,0.8867580000000002,0.8555949999999999,0.8278160000000001,0.8044550000000001,0.985333,0.7398900000000002,0.749876,0.9153439999999999,0.785069,0.8589819999999999,0.821914,0.8403609999999999,0.7531890000000001,0.8254750000000002,0.8955200000000001,0.788022,0.754162,0.8197479999999999,0.7514350000000001,0.8290580000000001,0.8730200000000001,0.9954609999999999,0.823297,0.967859,0.756605,0.885707,0.7977640000000001,0.738847,0.9322760000000001,0.97716,0.832911,0.758559,0.8805000000000001,0.7838230000000002,0.931325,0.7926460000000002,0.950018,0.7739050000000001,0.9017540000000002,0.915942,1.0,0.745695,0.7980340000000001,0.818522,0.921821,0.7420790000000002,0.81671,0.957271,0.7586839999999999,0.8698349999999999,0.7587270000000002,0.8333109999999999,0.7787430000000002,0.891945,0.8183670000000001,0.871834,0.7918990000000001,0.8704639999999999,0.7389870000000001,0.953443,0.991849,0.858206,0.8857139999999999,0.7768379999999999
6,0.803268,0.7043229999999999,0.6376959999999999,0.755014,0.630866,0.731569,0.836431,0.6660530000000001,0.6340169999999999,0.6934710000000001,0.954041,0.7009899999999999,0.7565180000000001,0.750293,0.925423,0.793173,0.8571400000000001,0.9781219999999998,0.5814750000000001,0.5297870000000001,0.565187,0.6400559999999998,0.69772,0.6179390000000001,0.6741209999999999,0.536482,0.850731,0.621825,0.6755650000000001,0.5702980000000001,0.6657299999999998,0.824564,0.958085,0.913925,0.499062,0.787826,0.578679,0.680508,0.6128270000000001,0.6048589999999999,0.918856,0.7770960000000001,0.6655749999999999,0.9388499999999999,0.6464090000000001,0.7599089999999998,0.6655749999999999,0.5002810000000001,0.5476249999999999,0.7086019999999998,0.503219,0.6913409999999999,0.603968,0.9999999999999999,0.6605440000000001,0.5500410000000001,0.6166469999999998,0.790239,0.580272,0.4944670000000001,0.8688220000000001,0.669674,0.4946149999999999,0.6738050000000001,0.545562,0.8340819999999999,0.7671359999999999,0.49332999999999994,0.691088,0.8100249999999999,0.49007600000000007,0.5595319999999998,0.8494290000000001,0.5832640000000001,0.49961500000000003,0.54486,0.5372099999999999,0.8672300000000001,0.692489,0.7012409999999999,0.7030150000000001,0.885204,0.8729379999999999,0.8485330000000001,0.8852860000000001,0.54082,0.856435,0.9438460000000001,0.8876020000000001,0.7536550000000001,0.6586679999999999,0.6909489999999999,0.6798049999999999,0.6420129999999998,0.6268429999999999,0.6303679999999999,0.6266280000000001,0.8575340000000001,0.8916590000000001,0.720417
7,0.9111920000000001,0.952084,0.857206,0.869635,0.835446,0.9919570000000001,0.8553969999999999,0.9485610000000001,0.957124,0.9803510000000001,0.8629939999999999,0.8519610000000001,0.928581,0.8218689999999998,0.8215340000000001,0.9999999999999999,0.8984219999999999,0.8322039999999998,0.933043,0.9273030000000001,0.83431,0.833835,0.921145,0.860343,0.889242,0.8528329999999998,0.955558,0.90119,0.846318,0.919023,0.8671269999999999,0.9938459999999999,0.9843749999999999,0.925742,0.825198,0.877368,0.842942,0.908224,0.8984599999999999,0.971753,0.8724609999999998,0.9271899999999998,0.9869069999999999,0.8606060000000001,0.8270750000000001,0.827041,0.87773,0.8369210000000001,0.8792949999999998,0.936548,0.878772,0.8444570000000001,0.9860839999999998,0.8251889999999998,0.8269079999999999,0.9756520000000001,0.9017479999999999,0.996069,0.8620819999999999,0.9401,0.8547319999999999,0.864777,0.826588,0.8305489999999999,0.8226889999999999,0.928935,0.853409,0.8599469999999999,0.886257,0.9187229999999998,0.873949,0.8772760000000001,0.930106,0.9760210000000001,0.834655,0.916208,0.989513,0.874724,0.8457419999999999,0.847806,0.832388,0.989041,0.9338619999999999,0.819198,0.8832909999999999,0.8470840000000001,0.895512,0.84959,0.9071619999999999,0.8532999999999998,0.851868,0.905501,0.823514,0.9452980000000001,0.836142,0.8207460000000001,0.8804039999999999,0.9332079999999999,0.8396389999999999,0.9445529999999999
8,0.424146,0.6713409999999999,0.682384,0.8053229999999999,0.5861279999999999,0.7185049999999998,0.639371,0.6144419999999998,0.4768769999999999,0.7243179999999999,0.8753320000000001,0.8346399999999999,0.874216,0.662834,0.9452609999999998,0.5652069999999999,0.671372,0.6084930000000001,0.7581299999999999,0.8176209999999998,0.4707419999999999,0.23048999999999997,0.486012,0.7591610000000001,0.5934729999999998,0.847379,0.729299,0.913352,0.7238049999999999,0.5540709999999999,0.543057,0.7537090000000001,0.68508,0.30773799999999996,0.8083629999999998,0.44008899999999984,0.5471699999999998,0.6431119999999998,0.9502019999999999,0.23518699999999992,0.6108790000000001,0.630759,0.45113400000000003,0.862467,0.504809,0.514924,0.6118990000000001,0.6143629999999999,0.635763,0.5162189999999999,0.640764,0.8114479999999998,0.9999999999999999,0.912708,0.5651419999999999,0.33818099999999995,0.8254689999999999,0.6036179999999999,0.558447,0.798812,0.388718,0.6352969999999999,0.5867159999999999,0.361676,0.6417649999999998,0.7525349999999998,0.350213,0.11440899999999987,0.5574479999999998,0.35522299999999996,0.42534899999999987,0.7163689999999999,0.6221519999999999,0.15786200000000006,0.35082599999999997,0.7503320000000001,0.4999899999999998,0.55309,0.32384099999999993,0.661148,0.752242,0.624891,0.37629899999999983,0.8134709999999999,0.7399379999999999,0.5893989999999999,0.676753,0.6502979999999999,0.632753,0.5991789999999998,0.795978,0.671534,0.43163799999999986,0.915026,0.8951779999999999,0.5004339999999999,0.420956,0.8244429999999999,0.3565999999999999,0.5447019999999999
9,0.754984,0.8465170000000001,0.775395,0.764115,0.5838039999999999,0.9950159999999998,0.7295059999999999,0.8553609999999999,0.594699,0.6580659999999999,0.6883130000000001,0.576739,0.8259519999999999,0.851576,0.6303549999999999,0.8361989999999998,0.6821020000000001,0.689861,0.656168,0.820131,0.56753,0.5855910000000001,0.900915,0.64311,0.7716390000000001,0.6284299999999999,0.7635799999999998,0.8024060000000001,0.819038,0.6120530000000001,0.579341,0.5544140000000001,0.6134299999999998,0.72978,0.8912209999999999,0.9298069999999999,0.7710719999999999,0.788617,0.618626,0.5989369999999999,0.890243,0.6756179999999999,0.8008609999999999,0.5715009999999999,0.6809629999999999,0.5548989999999999,0.7829689999999999,0.7196439999999998,0.6242329999999999,0.6187679999999999,0.7832689999999999,0.90813,0.6862309999999999,0.7465099999999999,0.6194719999999999,0.6089089999999998,0.628742,0.605738,0.561176,0.56804,0.5911969999999999,0.6909790000000001,0.7284149999999999,0.667064,0.7507349999999998,0.5806109999999999,0.654967,0.561967,0.7934289999999998,0.6570729999999999,0.5715179999999999,0.9353330000000001,0.595903,0.7266849999999999,0.8671949999999998,0.5964090000000001,0.9003289999999998,0.7063609999999999,0.6071989999999999,0.580566,0.8288559999999999,0.7820769999999998,0.5830189999999998,0.830248,0.916114,0.686951,0.6753389999999998,0.6944130000000001,0.695779,0.578188,0.64309,0.6527930000000001,0.6299340000000001,0.563983,1.0,0.5600929999999998,0.7706749999999999,0.8507810000000001,0.6164769999999998,0.573403
10,0.8180869999999999,0.8712049999999999,0.866607,0.9225599999999999,0.711434,0.7061810000000001,0.712624,0.921409,0.7084820000000002,0.792391,0.896365,0.8708440000000001,0.7918759999999999,0.8609730000000001,0.7100800000000002,0.766673,0.9030459999999999,0.776833,0.7749389999999999,0.7419620000000001,0.719664,0.705459,0.726732,0.7399130000000002,0.7025150000000001,0.691108,0.7316409999999999,0.7472530000000001,0.839449,0.845684,0.826402,0.8925359999999999,0.771459,0.696811,0.7296999999999999,0.742031,0.7821750000000002,0.7412470000000001,0.9324680000000002,0.919434,0.762344,0.7567900000000002,0.8529079999999999,0.743329,0.9325180000000001,0.881865,0.6930630000000001,0.8186260000000002,0.7895059999999999,0.769602,0.715304,0.703531,0.7654980000000001,0.808995,0.9369120000000001,0.7770530000000001,0.8990600000000001,0.7484099999999999,0.9617760000000001,0.7985690000000002,0.7759920000000001,0.7020100000000001,0.928162,0.8330470000000002,0.9501670000000001,0.8560140000000002,0.7185180000000001,0.722535,0.8181189999999999,0.8569800000000002,0.704757,0.7498760000000001,0.853371,0.7668240000000001,0.7101690000000002,0.7540060000000001,0.705358,0.6938620000000001,0.767167,0.7884560000000002,0.8225110000000001,0.7664610000000002,0.6985790000000002,0.8001920000000001,0.6927119999999999,0.9369820000000001,0.8962499999999999,0.8693510000000001,0.8498800000000001,1.0,0.7127789999999999,0.726762,0.7837310000000001,0.7163390000000002,0.753718,0.817255,0.6952029999999999,0.8967860000000002,0.785308,0.8829780000000002
